"division_name","school_name","group_type","number_unfilled","percent_unfilled","pass_rate","school_level_expenditures_per_pupil_federal","school_level_expenditures_per_pupil_state","total_school_level_ppexp","per_pupil_federal_funds","per_pupil_state_funds","breakfast_percent","percent_of_inexperienced_principals","percent_of_inexperienced_assistant_principals","bachelors_percent","masters_percent","graduation_rate","completion_rate","ps_enrollment_percent","special_education_percent","poverty_high","poverty_low","poverty_level","percent_of_inexperienced_teachers","percent_of_out_of_field_teachers","percent_of_out_of_field_and_inexperienced_teachers","median_income","county_rank"
"Prince William County","Louise A. Benton Middle","English Language and Literature",1,4.6,86.02,201,10202,10403,639,14873,34,0,0,27,71,NA,NA,NA,2.2,0,1,"Low Poverty",1.1,8.7,0,128873,25
"Prince William County","Louise A. Benton Middle","Social Sciences and History",1,8.9,89.13,201,10202,10403,639,14873,34,0,0,27,71,NA,NA,NA,2.2,0,1,"Low Poverty",1.1,8.7,0,128873,25
"Prince William County","Louise A. Benton Middle","Elementary, PK-6",0,0,NA,201,10202,10403,639,14873,34,0,0,27,71,NA,NA,NA,2.2,0,1,"Low Poverty",1.1,8.7,0,128873,25
"Prince William County","Louise A. Benton Middle","Mathematics",0.6,4.7,82.71,201,10202,10403,639,14873,34,0,0,27,71,NA,NA,NA,2.2,0,1,"Low Poverty",1.1,8.7,0,128873,25
"Prince William County","Louise A. Benton Middle","Physical, Health, and Safety Education",0,0,NA,201,10202,10403,639,14873,34,0,0,27,71,NA,NA,NA,2.2,0,1,"Low Poverty",1.1,8.7,0,128873,25
"Prince William County","Martin Luther King Jr. Elementary","Physical, Health, and Safety Education",0,0,NA,886,12535,13422,1324,17206,46.8,0,100,33,64,NA,NA,NA,5.4,0,0,"Medium Poverty",13.5,0,0,128873,25
"Prince William County","Martin Luther King Jr. Elementary","Elementary, PK-6",0,0,NA,886,12535,13422,1324,17206,46.8,0,100,33,64,NA,NA,NA,5.4,0,0,"Medium Poverty",13.5,0,0,128873,25
"Prince William County","Martin Luther King Jr. Elementary","Visual and Performing Arts",0,0,NA,886,12535,13422,1324,17206,46.8,0,100,33,64,NA,NA,NA,5.4,0,0,"Medium Poverty",13.5,0,0,128873,25
"Prince William County","Martin Luther King Jr. Elementary","Special Education",0,0,NA,886,12535,13422,1324,17206,46.8,0,100,33,64,NA,NA,NA,5.4,0,0,"Medium Poverty",13.5,0,0,128873,25
"Prince William County","Martin Luther King Jr. Elementary","Title I",0,0,NA,886,12535,13422,1324,17206,46.8,0,100,33,64,NA,NA,NA,5.4,0,0,"Medium Poverty",13.5,0,0,128873,25
"Prince William County","Marumsco Hills Elementary","Physical, Health, and Safety Education",0,0,NA,1227,11731,12958,1665,16402,47.8,0,0,44,53,NA,NA,NA,5.3,1,0,"High Poverty",1.8,1.8,0,128873,25
"Prince William County","Marumsco Hills Elementary","Elementary, PK-6",1,3.3,NA,1227,11731,12958,1665,16402,47.8,0,0,44,53,NA,NA,NA,5.3,1,0,"High Poverty",1.8,1.8,0,128873,25
"Prince William County","Marumsco Hills Elementary","Visual and Performing Arts",0,0,NA,1227,11731,12958,1665,16402,47.8,0,0,44,53,NA,NA,NA,5.3,1,0,"High Poverty",1.8,1.8,0,128873,25
"Prince William County","Marumsco Hills Elementary","Special Education",0,0,NA,1227,11731,12958,1665,16402,47.8,0,0,44,53,NA,NA,NA,5.3,1,0,"High Poverty",1.8,1.8,0,128873,25
"Prince William County","Marumsco Hills Elementary","Title I",0,0,NA,1227,11731,12958,1665,16402,47.8,0,0,44,53,NA,NA,NA,5.3,1,0,"High Poverty",1.8,1.8,0,128873,25
"Prince William County","Mary G. Porter Traditional","English Language and Literature",0,0,95.85,319,9871,10190,757,14542,17.7,0,0,35,59,NA,NA,NA,2.1,0,1,"Low Poverty",6.4,14.9,2.1,128873,25
"Prince William County","Mary G. Porter Traditional","Social Sciences and History",0,0,96.45,319,9871,10190,757,14542,17.7,0,0,35,59,NA,NA,NA,2.1,0,1,"Low Poverty",6.4,14.9,2.1,128873,25
"Prince William County","Mary G. Porter Traditional","Mathematics",0,0,97.19,319,9871,10190,757,14542,17.7,0,0,35,59,NA,NA,NA,2.1,0,1,"Low Poverty",6.4,14.9,2.1,128873,25
"Prince William County","Mary G. Porter Traditional","Physical, Health, and Safety Education",0,0,NA,319,9871,10190,757,14542,17.7,0,0,35,59,NA,NA,NA,2.1,0,1,"Low Poverty",6.4,14.9,2.1,128873,25
"Prince William County","Mary G. Porter Traditional","World language",0,0,NA,319,9871,10190,757,14542,17.7,0,0,35,59,NA,NA,NA,2.1,0,1,"Low Poverty",6.4,14.9,2.1,128873,25
"Prince William County","Mary G. Porter Traditional","CTE and other electives",0,0,NA,319,9871,10190,757,14542,17.7,0,0,35,59,NA,NA,NA,2.1,0,1,"Low Poverty",6.4,14.9,2.1,128873,25
"Prince William County","Mary G. Porter Traditional","Elementary, PK-6",0,0,NA,319,9871,10190,757,14542,17.7,0,0,35,59,NA,NA,NA,2.1,0,1,"Low Poverty",6.4,14.9,2.1,128873,25
"Prince William County","Mary G. Porter Traditional","Special Education",0,0,NA,319,9871,10190,757,14542,17.7,0,0,35,59,NA,NA,NA,2.1,0,1,"Low Poverty",6.4,14.9,2.1,128873,25
"Prince William County","Mary G. Porter Traditional","Visual and Performing Arts",0,0,NA,319,9871,10190,757,14542,17.7,0,0,35,59,NA,NA,NA,2.1,0,1,"Low Poverty",6.4,14.9,2.1,128873,25
"Prince William County","Mary G. Porter Traditional","Life and Physical Sciences",0,0,95.21,319,9871,10190,757,14542,17.7,0,0,35,59,NA,NA,NA,2.1,0,1,"Low Poverty",6.4,14.9,2.1,128873,25
"Prince William County","Mary Williams Elementary","Visual and Performing Arts",0,0,NA,308,10886,11194,746,15557,46.4,0,100,39,53,NA,NA,NA,8.8,0,0,"Medium Poverty",8.8,5.3,5.3,128873,25
"Prince William County","Mary Williams Elementary","Special Education",0.2,2.8,NA,308,10886,11194,746,15557,46.4,0,100,39,53,NA,NA,NA,8.8,0,0,"Medium Poverty",8.8,5.3,5.3,128873,25
"Prince William County","Mary Williams Elementary","Elementary, PK-6",2,6,NA,308,10886,11194,746,15557,46.4,0,100,39,53,NA,NA,NA,8.8,0,0,"Medium Poverty",8.8,5.3,5.3,128873,25
"Prince William County","Mary Williams Elementary","Physical, Health, and Safety Education",0,0,NA,308,10886,11194,746,15557,46.4,0,100,39,53,NA,NA,NA,8.8,0,0,"Medium Poverty",8.8,5.3,5.3,128873,25
"Prince William County","Minnieville Elementary","Elementary, PK-6",1,3.4,NA,827,11366,12193,1265,16037,48.8,0,0,31,67,NA,NA,NA,3.7,0,0,"Medium Poverty",9.3,1.9,1.9,128873,25
"Prince William County","Minnieville Elementary","Special Education",2,33.3,NA,827,11366,12193,1265,16037,48.8,0,0,31,67,NA,NA,NA,3.7,0,0,"Medium Poverty",9.3,1.9,1.9,128873,25
"Prince William County","Minnieville Elementary","Title I",0,0,NA,827,11366,12193,1265,16037,48.8,0,0,31,67,NA,NA,NA,3.7,0,0,"Medium Poverty",9.3,1.9,1.9,128873,25
"Prince William County","Minnieville Elementary","Physical, Health, and Safety Education",0,0,NA,827,11366,12193,1265,16037,48.8,0,0,31,67,NA,NA,NA,3.7,0,0,"Medium Poverty",9.3,1.9,1.9,128873,25
"Prince William County","Minnieville Elementary","Visual and Performing Arts",0,0,NA,827,11366,12193,1265,16037,48.8,0,0,31,67,NA,NA,NA,3.7,0,0,"Medium Poverty",9.3,1.9,1.9,128873,25
"Prince William County","Montclair Elementary","Special Education",0,0,NA,230,10785,11015,668,15456,46.8,0,0,44,54,NA,NA,NA,2.1,0,0,"Medium Poverty",10.4,2.1,2.1,128873,25
"Prince William County","Montclair Elementary","Physical, Health, and Safety Education",0,0,NA,230,10785,11015,668,15456,46.8,0,0,44,54,NA,NA,NA,2.1,0,0,"Medium Poverty",10.4,2.1,2.1,128873,25
"Prince William County","Montclair Elementary","Visual and Performing Arts",0,0,NA,230,10785,11015,668,15456,46.8,0,0,44,54,NA,NA,NA,2.1,0,0,"Medium Poverty",10.4,2.1,2.1,128873,25
"Prince William County","Montclair Elementary","Elementary, PK-6",0,0,NA,230,10785,11015,668,15456,46.8,0,0,44,54,NA,NA,NA,2.1,0,0,"Medium Poverty",10.4,2.1,2.1,128873,25
"Prince William County","Mountain View Elementary","Visual and Performing Arts",0,0,NA,254,12338,12592,692,17009,17.2,0,0,21,76,NA,NA,NA,0,0,1,"Low Poverty",0,0,0,128873,25
"Prince William County","Mountain View Elementary","Physical, Health, and Safety Education",0,0,NA,254,12338,12592,692,17009,17.2,0,0,21,76,NA,NA,NA,0,0,1,"Low Poverty",0,0,0,128873,25
"Prince William County","Mountain View Elementary","Special Education",0,0,NA,254,12338,12592,692,17009,17.2,0,0,21,76,NA,NA,NA,0,0,1,"Low Poverty",0,0,0,128873,25
"Prince William County","Mountain View Elementary","Elementary, PK-6",0,0,NA,254,12338,12592,692,17009,17.2,0,0,21,76,NA,NA,NA,0,0,1,"Low Poverty",0,0,0,128873,25
"Prince William County","Neabsco Elementary","Elementary, PK-6",2,6.3,NA,912,10829,11741,1350,15500,51.6,0,0,43,53,NA,NA,NA,5.2,0,0,"Medium Poverty",6.9,3.4,1.7,128873,25
"Prince William County","Neabsco Elementary","Visual and Performing Arts",0,0,NA,912,10829,11741,1350,15500,51.6,0,0,43,53,NA,NA,NA,5.2,0,0,"Medium Poverty",6.9,3.4,1.7,128873,25
"Prince William County","Neabsco Elementary","Title I",0,0,NA,912,10829,11741,1350,15500,51.6,0,0,43,53,NA,NA,NA,5.2,0,0,"Medium Poverty",6.9,3.4,1.7,128873,25
"Prince William County","Neabsco Elementary","Physical, Health, and Safety Education",0,0,NA,912,10829,11741,1350,15500,51.6,0,0,43,53,NA,NA,NA,5.2,0,0,"Medium Poverty",6.9,3.4,1.7,128873,25
"Prince William County","Neabsco Elementary","Special Education",1,14.3,NA,912,10829,11741,1350,15500,51.6,0,0,43,53,NA,NA,NA,5.2,0,0,"Medium Poverty",6.9,3.4,1.7,128873,25
"Prince William County","Occoquan Elementary","Title I",0,0,NA,622,11954,12576,1060,16625,39.7,0,0,31,69,NA,NA,NA,3.8,0,0,"Medium Poverty",5.7,3.8,1.9,128873,25
"Prince William County","Occoquan Elementary","Special Education",0,0,NA,622,11954,12576,1060,16625,39.7,0,0,31,69,NA,NA,NA,3.8,0,0,"Medium Poverty",5.7,3.8,1.9,128873,25
"Prince William County","Occoquan Elementary","Physical, Health, and Safety Education",0,0,NA,622,11954,12576,1060,16625,39.7,0,0,31,69,NA,NA,NA,3.8,0,0,"Medium Poverty",5.7,3.8,1.9,128873,25
"Prince William County","Occoquan Elementary","Elementary, PK-6",1,3.5,NA,622,11954,12576,1060,16625,39.7,0,0,31,69,NA,NA,NA,3.8,0,0,"Medium Poverty",5.7,3.8,1.9,128873,25
"Prince William County","Occoquan Elementary","Visual and Performing Arts",0,0,NA,622,11954,12576,1060,16625,39.7,0,0,31,69,NA,NA,NA,3.8,0,0,"Medium Poverty",5.7,3.8,1.9,128873,25
"Prince William County","Old Bridge Elementary","Physical, Health, and Safety Education",0,0,NA,208,12247,12455,646,16918,34.8,0,0,24,76,NA,NA,NA,2.5,0,1,"Low Poverty",7.5,2.5,2.5,128873,25
"Prince William County","Old Bridge Elementary","Visual and Performing Arts",0,0,NA,208,12247,12455,646,16918,34.8,0,0,24,76,NA,NA,NA,2.5,0,1,"Low Poverty",7.5,2.5,2.5,128873,25
"Prince William County","Old Bridge Elementary","Elementary, PK-6",3,12.3,NA,208,12247,12455,646,16918,34.8,0,0,24,76,NA,NA,NA,2.5,0,1,"Low Poverty",7.5,2.5,2.5,128873,25
"Prince William County","Old Bridge Elementary","Special Education",0,0,NA,208,12247,12455,646,16918,34.8,0,0,24,76,NA,NA,NA,2.5,0,1,"Low Poverty",7.5,2.5,2.5,128873,25
"Prince William County","Old Bridge Elementary","CTE and other electives",0,0,NA,208,12247,12455,646,16918,34.8,0,0,24,76,NA,NA,NA,2.5,0,1,"Low Poverty",7.5,2.5,2.5,128873,25
"Prince William County","Osbourn Park High","Visual and Performing Arts",0,0,NA,34,9906,9940,472,14577,19.3,0,0,25,72,96.9,97,74,2.1,0,0,"Medium Poverty",4.2,4.7,0.5,128873,25
"Prince William County","Osbourn Park High","Physical, Health, and Safety Education",0,0,NA,34,9906,9940,472,14577,19.3,0,0,25,72,96.9,97,74,2.1,0,0,"Medium Poverty",4.2,4.7,0.5,128873,25
"Prince William County","Osbourn Park High","CTE and other electives",0.6,1.8,NA,34,9906,9940,472,14577,19.3,0,0,25,72,96.9,97,74,2.1,0,0,"Medium Poverty",4.2,4.7,0.5,128873,25
"Prince William County","Osbourn Park High","Life and Physical Sciences",0,0,67.41,34,9906,9940,472,14577,19.3,0,0,25,72,96.9,97,74,2.1,0,0,"Medium Poverty",4.2,4.7,0.5,128873,25
"Prince William County","Osbourn Park High","Mathematics",1,4.2,81.39,34,9906,9940,472,14577,19.3,0,0,25,72,96.9,97,74,2.1,0,0,"Medium Poverty",4.2,4.7,0.5,128873,25
"Prince William County","Osbourn Park High","World language",1,8.7,NA,34,9906,9940,472,14577,19.3,0,0,25,72,96.9,97,74,2.1,0,0,"Medium Poverty",4.2,4.7,0.5,128873,25
"Prince William County","Osbourn Park High","English Language and Literature",0,0,84.11,34,9906,9940,472,14577,19.3,0,0,25,72,96.9,97,74,2.1,0,0,"Medium Poverty",4.2,4.7,0.5,128873,25
"Prince William County","Osbourn Park High","English Language and Literature",0,0,83.97,34,9906,9940,472,14577,19.3,0,0,25,72,96.9,97,74,2.1,0,0,"Medium Poverty",4.2,4.7,0.5,128873,25
"Prince William County","Osbourn Park High","Social Sciences and History",0,0,63.3,34,9906,9940,472,14577,19.3,0,0,25,72,96.9,97,74,2.1,0,0,"Medium Poverty",4.2,4.7,0.5,128873,25
"Prince William County","Osbourn Park High","Special Education",5,62.5,NA,34,9906,9940,472,14577,19.3,0,0,25,72,96.9,97,74,2.1,0,0,"Medium Poverty",4.2,4.7,0.5,128873,25
"Prince William County","Pace West","Life and Physical Sciences",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128873,25
"Prince William County","Pace West","Social Sciences and History",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128873,25
"Prince William County","Pace West","Visual and Performing Arts",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128873,25
"Prince William County","Pace West","World language",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128873,25
"Prince William County","Pace West","Mathematics",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128873,25
"Prince William County","Pace West","English Language and Literature",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128873,25
"Prince William County","Pace West","Elementary, PK-6",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128873,25
"Prince William County","Pace West","Physical, Health, and Safety Education",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128873,25
"Prince William County","Pace West","CTE and other electives",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128873,25
"Prince William County","Parkside Middle","Social Sciences and History",0,0,82.12,91,9371,9462,529,14042,38.1,0,0,40,53,NA,NA,NA,7.3,0,0,"Medium Poverty",3.1,5.2,2.1,128873,25
"Prince William County","Parkside Middle","Mathematics",1,7.9,55.43,91,9371,9462,529,14042,38.1,0,0,40,53,NA,NA,NA,7.3,0,0,"Medium Poverty",3.1,5.2,2.1,128873,25
"Prince William County","Parkside Middle","World language",0,0,NA,91,9371,9462,529,14042,38.1,0,0,40,53,NA,NA,NA,7.3,0,0,"Medium Poverty",3.1,5.2,2.1,128873,25
"Prince William County","Parkside Middle","CTE and other electives",0,0,NA,91,9371,9462,529,14042,38.1,0,0,40,53,NA,NA,NA,7.3,0,0,"Medium Poverty",3.1,5.2,2.1,128873,25
"Prince William County","Parkside Middle","Life and Physical Sciences",3,24.5,55.46,91,9371,9462,529,14042,38.1,0,0,40,53,NA,NA,NA,7.3,0,0,"Medium Poverty",3.1,5.2,2.1,128873,25
"Prince William County","Parkside Middle","Physical, Health, and Safety Education",0,0,NA,91,9371,9462,529,14042,38.1,0,0,40,53,NA,NA,NA,7.3,0,0,"Medium Poverty",3.1,5.2,2.1,128873,25
"Prince William County","Parkside Middle","Special Education",2,28.6,NA,91,9371,9462,529,14042,38.1,0,0,40,53,NA,NA,NA,7.3,0,0,"Medium Poverty",3.1,5.2,2.1,128873,25
"Prince William County","Parkside Middle","English Language and Literature",0,0,62.45,91,9371,9462,529,14042,38.1,0,0,40,53,NA,NA,NA,7.3,0,0,"Medium Poverty",3.1,5.2,2.1,128873,25
"Prince William County","Parkside Middle","Visual and Performing Arts",0,0,NA,91,9371,9462,529,14042,38.1,0,0,40,53,NA,NA,NA,7.3,0,0,"Medium Poverty",3.1,5.2,2.1,128873,25
"Prince William County","Patriot High","Life and Physical Sciences",0.4,2.7,82.29,103,10472,10575,541,15143,18.2,0,0,23,74,97.9,98.1,83,2.2,0,1,"Low Poverty",0.7,8,0,128873,25
"Prince William County","Patriot High","World language",0,0,NA,103,10472,10575,541,15143,18.2,0,0,23,74,97.9,98.1,83,2.2,0,1,"Low Poverty",0.7,8,0,128873,25
"Prince William County","Patriot High","Physical, Health, and Safety Education",0,0,NA,103,10472,10575,541,15143,18.2,0,0,23,74,97.9,98.1,83,2.2,0,1,"Low Poverty",0.7,8,0,128873,25
"Prince William County","Patriot High","Mathematics",0,0,90.45,103,10472,10575,541,15143,18.2,0,0,23,74,97.9,98.1,83,2.2,0,1,"Low Poverty",0.7,8,0,128873,25
"Prince William County","Patriot High","Special Education",0,0,NA,103,10472,10575,541,15143,18.2,0,0,23,74,97.9,98.1,83,2.2,0,1,"Low Poverty",0.7,8,0,128873,25
"Prince William County","Patriot High","Visual and Performing Arts",0,0,NA,103,10472,10575,541,15143,18.2,0,0,23,74,97.9,98.1,83,2.2,0,1,"Low Poverty",0.7,8,0,128873,25
"Prince William County","Patriot High","English Language and Literature",0,0,92.38,103,10472,10575,541,15143,18.2,0,0,23,74,97.9,98.1,83,2.2,0,1,"Low Poverty",0.7,8,0,128873,25
"Prince William County","Patriot High","English Language and Literature",0,0,92.23,103,10472,10575,541,15143,18.2,0,0,23,74,97.9,98.1,83,2.2,0,1,"Low Poverty",0.7,8,0,128873,25
"Prince William County","Patriot High","CTE and other electives",0,0,NA,103,10472,10575,541,15143,18.2,0,0,23,74,97.9,98.1,83,2.2,0,1,"Low Poverty",0.7,8,0,128873,25
"Prince William County","Patriot High","Social Sciences and History",0,0,74.14,103,10472,10575,541,15143,18.2,0,0,23,74,97.9,98.1,83,2.2,0,1,"Low Poverty",0.7,8,0,128873,25
"Prince William County","Pennington Traditional","Social Sciences and History",0,0,93.25,182,9982,10164,620,14653,26.6,0,0,48,52,NA,NA,NA,2.2,0,1,"Low Poverty",2.2,4.3,0,128873,25
"Prince William County","Pennington Traditional","Elementary, PK-6",0,0,NA,182,9982,10164,620,14653,26.6,0,0,48,52,NA,NA,NA,2.2,0,1,"Low Poverty",2.2,4.3,0,128873,25
"Prince William County","Pennington Traditional","Mathematics",0.2,9.3,93.51,182,9982,10164,620,14653,26.6,0,0,48,52,NA,NA,NA,2.2,0,1,"Low Poverty",2.2,4.3,0,128873,25
"Prince William County","Pennington Traditional","Visual and Performing Arts",0,0,NA,182,9982,10164,620,14653,26.6,0,0,48,52,NA,NA,NA,2.2,0,1,"Low Poverty",2.2,4.3,0,128873,25
"Prince William County","Pennington Traditional","CTE and other electives",0,0,NA,182,9982,10164,620,14653,26.6,0,0,48,52,NA,NA,NA,2.2,0,1,"Low Poverty",2.2,4.3,0,128873,25
"Prince William County","Pennington Traditional","English Language and Literature",0,0,91.28,182,9982,10164,620,14653,26.6,0,0,48,52,NA,NA,NA,2.2,0,1,"Low Poverty",2.2,4.3,0,128873,25
"Prince William County","Pennington Traditional","Life and Physical Sciences",0,0,91.46,182,9982,10164,620,14653,26.6,0,0,48,52,NA,NA,NA,2.2,0,1,"Low Poverty",2.2,4.3,0,128873,25
"Prince William County","Pennington Traditional","Physical, Health, and Safety Education",0,0,NA,182,9982,10164,620,14653,26.6,0,0,48,52,NA,NA,NA,2.2,0,1,"Low Poverty",2.2,4.3,0,128873,25
"Prince William County","Pennington Traditional","World language",0,0,NA,182,9982,10164,620,14653,26.6,0,0,48,52,NA,NA,NA,2.2,0,1,"Low Poverty",2.2,4.3,0,128873,25
"Prince William County","Piney Branch Elementary","Elementary, PK-6",1,2.9,NA,145,10043,10189,583,14714,18.4,0,0,32,67,NA,NA,NA,0,0,1,"Low Poverty",0,1.8,0,128873,25
"Prince William County","Piney Branch Elementary","Physical, Health, and Safety Education",0,0,NA,145,10043,10189,583,14714,18.4,0,0,32,67,NA,NA,NA,0,0,1,"Low Poverty",0,1.8,0,128873,25
"Prince William County","Piney Branch Elementary","Visual and Performing Arts",0,0,NA,145,10043,10189,583,14714,18.4,0,0,32,67,NA,NA,NA,0,0,1,"Low Poverty",0,1.8,0,128873,25
"Prince William County","Piney Branch Elementary","Special Education",0,0,NA,145,10043,10189,583,14714,18.4,0,0,32,67,NA,NA,NA,0,0,1,"Low Poverty",0,1.8,0,128873,25
"Prince William County","Potomac High","Social Sciences and History",0,0,57.32,150,10771,10922,588,15442,22.4,0,0,33,61,93.7,94.1,66,2,0,0,"Medium Poverty",2,7.4,1.4,128873,25
"Prince William County","Potomac High","Life and Physical Sciences",1,7.6,65.5,150,10771,10922,588,15442,22.4,0,0,33,61,93.7,94.1,66,2,0,0,"Medium Poverty",2,7.4,1.4,128873,25
"Prince William County","Potomac High","Special Education",3,33.3,NA,150,10771,10922,588,15442,22.4,0,0,33,61,93.7,94.1,66,2,0,0,"Medium Poverty",2,7.4,1.4,128873,25
"Prince William County","Potomac High","Visual and Performing Arts",0,0,NA,150,10771,10922,588,15442,22.4,0,0,33,61,93.7,94.1,66,2,0,0,"Medium Poverty",2,7.4,1.4,128873,25
"Prince William County","Potomac High","World language",0,0,NA,150,10771,10922,588,15442,22.4,0,0,33,61,93.7,94.1,66,2,0,0,"Medium Poverty",2,7.4,1.4,128873,25
"Prince William County","Potomac High","CTE and other electives",1,3.2,NA,150,10771,10922,588,15442,22.4,0,0,33,61,93.7,94.1,66,2,0,0,"Medium Poverty",2,7.4,1.4,128873,25
"Prince William County","Potomac High","English Language and Literature",0,0,77.45,150,10771,10922,588,15442,22.4,0,0,33,61,93.7,94.1,66,2,0,0,"Medium Poverty",2,7.4,1.4,128873,25
"Prince William County","Potomac High","English Language and Literature",0,0,72.59,150,10771,10922,588,15442,22.4,0,0,33,61,93.7,94.1,66,2,0,0,"Medium Poverty",2,7.4,1.4,128873,25
"Prince William County","Potomac High","Mathematics",0,0,80.48,150,10771,10922,588,15442,22.4,0,0,33,61,93.7,94.1,66,2,0,0,"Medium Poverty",2,7.4,1.4,128873,25
"Prince William County","Potomac High","Physical, Health, and Safety Education",0,0,NA,150,10771,10922,588,15442,22.4,0,0,33,61,93.7,94.1,66,2,0,0,"Medium Poverty",2,7.4,1.4,128873,25
"Prince William County","Potomac Middle","Visual and Performing Arts",1,16.6,NA,213,10482,10695,651,15153,35.2,0,0,30,49,NA,NA,NA,5.1,0,0,"Medium Poverty",20.3,26.6,13.9,128873,25
"Prince William County","Potomac Middle","Mathematics",0.2,1.9,46.32,213,10482,10695,651,15153,35.2,0,0,30,49,NA,NA,NA,5.1,0,0,"Medium Poverty",20.3,26.6,13.9,128873,25
"Prince William County","Potomac Middle","CTE and other electives",1,10.7,NA,213,10482,10695,651,15153,35.2,0,0,30,49,NA,NA,NA,5.1,0,0,"Medium Poverty",20.3,26.6,13.9,128873,25
"Prince William County","Potomac Middle","Physical, Health, and Safety Education",0,0,NA,213,10482,10695,651,15153,35.2,0,0,30,49,NA,NA,NA,5.1,0,0,"Medium Poverty",20.3,26.6,13.9,128873,25
